Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,249,8,T:Microsoft.Maui.Controls.View,,,,,"if (border.Content is Grid contentGrid && contentGrid.Children.Count >= 1)          {              if (contentGrid.Children[0] is Label dayLabel)              {                  dayLabel.Text = day.Day.ToString();                  dayLabel.FontAttributes = day.FontAttributesValue;                  dayLabel.TextColor = day.TextColor;                                    // Rebind for selection changes                  dayLabel.RemoveBinding(Label.FontAttributesProperty);                  dayLabel.RemoveBinding(Label.TextColorProperty);                  dayLabel.SetBinding(Label.FontAttributesProperty, new Binding(nameof(CalendarDay.FontAttributesValue), source: day));                  dayLabel.SetBinding(Label.TextColorProperty, new Binding(nameof(CalendarDay.TextColor), source: day));              }                            // Lazy indicator creation - only add when day has data              if (day.HasData)              {                  // Find or create indicator                  Ellipse? indicator = contentGrid.Children.Count >= 2                       ? contentGrid.Children[1] as Ellipse                       : null;                                        if (indicator is null)                  {                      indicator = new Ellipse                      {                          WidthRequest = 4,                          HeightRequest = 4,                          HorizontalOptions = LayoutOptions.Center,                          VerticalOptions = LayoutOptions.End,                          Margin = _indicatorMargin                      };                      indicator.SetAppTheme(Ellipse.FillProperty, _lightIndicatorBrush, _darkIndicatorBrush);                      contentGrid.Add(indicator);                  }                  indicator.IsVisible = true;              }              else if (contentGrid.Children.Count >= 2 && contentGrid.Children[1] is Ellipse existingIndicator)              {                  existingIndicator.IsVisible = false;              }          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,249,8,P:Microsoft.Maui.Controls.Border.Content,,,,,"if (border.Content is Grid contentGrid && contentGrid.Children.Count >= 1)          {              if (contentGrid.Children[0] is Label dayLabel)              {                  dayLabel.Text = day.Day.ToString();                  dayLabel.FontAttributes = day.FontAttributesValue;                  dayLabel.TextColor = day.TextColor;                                    // Rebind for selection changes                  dayLabel.RemoveBinding(Label.FontAttributesProperty);                  dayLabel.RemoveBinding(Label.TextColorProperty);                  dayLabel.SetBinding(Label.FontAttributesProperty, new Binding(nameof(CalendarDay.FontAttributesValue), source: day));                  dayLabel.SetBinding(Label.TextColorProperty, new Binding(nameof(CalendarDay.TextColor), source: day));              }                            // Lazy indicator creation - only add when day has data              if (day.HasData)              {                  // Find or create indicator                  Ellipse? indicator = contentGrid.Children.Count >= 2                       ? contentGrid.Children[1] as Ellipse                       : null;                                        if (indicator is null)                  {                      indicator = new Ellipse                      {                          WidthRequest = 4,                          HeightRequest = 4,                          HorizontalOptions = LayoutOptions.Center,                          VerticalOptions = LayoutOptions.End,                          Margin = _indicatorMargin                      };                      indicator.SetAppTheme(Ellipse.FillProperty, _lightIndicatorBrush, _darkIndicatorBrush);                      contentGrid.Add(indicator);                  }                  indicator.IsVisible = true;              }              else if (contentGrid.Children.Count >= 2 && contentGrid.Children[1] is Ellipse existingIndicator)              {                  existingIndicator.IsVisible = false;              }          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,246,8,T:Microsoft.Maui.Controls.Binding,,,,,"border.SetBinding(Border.StrokeThicknessProperty, new Binding(nameof(CalendarDay.BorderThickness), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,246,8,"M:Microsoft.Maui.Controls.Binding.#ctor(System.String,Microsoft.Maui.Controls.BindingMode,Microsoft.Maui.Controls.IValueConverter,System.Object,System.String,System.Object)",,,,,"border.SetBinding(Border.StrokeThicknessProperty, new Binding(nameof(CalendarDay.BorderThickness), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,246,8,T:Microsoft.Maui.Controls.Border,,,,,"border.SetBinding(Border.StrokeThicknessProperty, new Binding(nameof(CalendarDay.BorderThickness), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,246,8,T:Microsoft.Maui.Controls.BindableProperty,,,,,"border.SetBinding(Border.StrokeThicknessProperty, new Binding(nameof(CalendarDay.BorderThickness), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,246,8,F:Microsoft.Maui.Controls.Border.StrokeThicknessProperty,,,,,"border.SetBinding(Border.StrokeThicknessProperty, new Binding(nameof(CalendarDay.BorderThickness), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,246,8,"M:Microsoft.Maui.Controls.BindableObject.SetBinding(Microsoft.Maui.Controls.BindableProperty,Microsoft.Maui.Controls.BindingBase)",,,,,"border.SetBinding(Border.StrokeThicknessProperty, new Binding(nameof(CalendarDay.BorderThickness), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,245,8,T:Microsoft.Maui.Controls.Binding,,,,,"border.SetBinding(Border.StrokeProperty, new Binding(nameof(CalendarDay.BorderColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,245,8,"M:Microsoft.Maui.Controls.Binding.#ctor(System.String,Microsoft.Maui.Controls.BindingMode,Microsoft.Maui.Controls.IValueConverter,System.Object,System.String,System.Object)",,,,,"border.SetBinding(Border.StrokeProperty, new Binding(nameof(CalendarDay.BorderColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,245,8,T:Microsoft.Maui.Controls.Border,,,,,"border.SetBinding(Border.StrokeProperty, new Binding(nameof(CalendarDay.BorderColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,245,8,T:Microsoft.Maui.Controls.BindableProperty,,,,,"border.SetBinding(Border.StrokeProperty, new Binding(nameof(CalendarDay.BorderColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,245,8,F:Microsoft.Maui.Controls.Border.StrokeProperty,,,,,"border.SetBinding(Border.StrokeProperty, new Binding(nameof(CalendarDay.BorderColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,245,8,"M:Microsoft.Maui.Controls.BindableObject.SetBinding(Microsoft.Maui.Controls.BindableProperty,Microsoft.Maui.Controls.BindingBase)",,,,,"border.SetBinding(Border.StrokeProperty, new Binding(nameof(CalendarDay.BorderColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,244,8,T:Microsoft.Maui.Controls.Binding,,,,,"border.SetBinding(Border.BackgroundColorProperty, new Binding(nameof(CalendarDay.BackgroundColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,244,8,"M:Microsoft.Maui.Controls.Binding.#ctor(System.String,Microsoft.Maui.Controls.BindingMode,Microsoft.Maui.Controls.IValueConverter,System.Object,System.String,System.Object)",,,,,"border.SetBinding(Border.BackgroundColorProperty, new Binding(nameof(CalendarDay.BackgroundColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,244,8,T:Microsoft.Maui.Controls.VisualElement,,,,,"border.SetBinding(Border.BackgroundColorProperty, new Binding(nameof(CalendarDay.BackgroundColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,244,8,T:Microsoft.Maui.Controls.BindableProperty,,,,,"border.SetBinding(Border.BackgroundColorProperty, new Binding(nameof(CalendarDay.BackgroundColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,244,8,F:Microsoft.Maui.Controls.VisualElement.BackgroundColorProperty,,,,,"border.SetBinding(Border.BackgroundColorProperty, new Binding(nameof(CalendarDay.BackgroundColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,244,8,"M:Microsoft.Maui.Controls.BindableObject.SetBinding(Microsoft.Maui.Controls.BindableProperty,Microsoft.Maui.Controls.BindingBase)",,,,,"border.SetBinding(Border.BackgroundColorProperty, new Binding(nameof(CalendarDay.BackgroundColor), source: day));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,243,8,T:Microsoft.Maui.Controls.Border,,,,,border.RemoveBinding(Border.StrokeThicknessProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,243,8,T:Microsoft.Maui.Controls.BindableProperty,,,,,border.RemoveBinding(Border.StrokeThicknessProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,243,8,F:Microsoft.Maui.Controls.Border.StrokeThicknessProperty,,,,,border.RemoveBinding(Border.StrokeThicknessProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,243,8,M:Microsoft.Maui.Controls.BindableObject.RemoveBinding(Microsoft.Maui.Controls.BindableProperty),,,,,border.RemoveBinding(Border.StrokeThicknessProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,242,8,T:Microsoft.Maui.Controls.Border,,,,,border.RemoveBinding(Border.StrokeProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,242,8,T:Microsoft.Maui.Controls.BindableProperty,,,,,border.RemoveBinding(Border.StrokeProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,242,8,F:Microsoft.Maui.Controls.Border.StrokeProperty,,,,,border.RemoveBinding(Border.StrokeProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,242,8,M:Microsoft.Maui.Controls.BindableObject.RemoveBinding(Microsoft.Maui.Controls.BindableProperty),,,,,border.RemoveBinding(Border.StrokeProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,241,8,T:Microsoft.Maui.Controls.VisualElement,,,,,border.RemoveBinding(Border.BackgroundColorProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,241,8,T:Microsoft.Maui.Controls.BindableProperty,,,,,border.RemoveBinding(Border.BackgroundColorProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,241,8,F:Microsoft.Maui.Controls.VisualElement.BackgroundColorProperty,,,,,border.RemoveBinding(Border.BackgroundColorProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,241,8,M:Microsoft.Maui.Controls.BindableObject.RemoveBinding(Microsoft.Maui.Controls.BindableProperty),,,,,border.RemoveBinding(Border.BackgroundColorProperty);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,238,8,P:Microsoft.Maui.Controls.Border.StrokeThickness,,,,,border.StrokeThickness = day.BorderThickness;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,237,8,T:Microsoft.Maui.Controls.Brush,,,,,border.Stroke = day.BorderColor;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,237,8,P:Microsoft.Maui.Controls.Border.Stroke,,,,,border.Stroke = day.BorderColor;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,236,8,P:Microsoft.Maui.Controls.VisualElement.BackgroundColor,,,,,border.BackgroundColor = day.BackgroundColor;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,199,4,T:Microsoft.Maui.Controls.Border,,,,,private Border CreateCell()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,224,8,P:Microsoft.Maui.Controls.View.GestureRecognizers,,,,,border.GestureRecognizers.Add(tapGesture);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,223,8,T:Microsoft.Maui.Controls.TapGestureRecognizer,,,,,var tapGesture = new TapGestureRecognizer();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,223,8,M:Microsoft.Maui.Controls.TapGestureRecognizer.#ctor,,,,,var tapGesture = new TapGestureRecognizer();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,220,8,T:Microsoft.Maui.Controls.View,,,,,border.Content = contentGrid;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,220,8,P:Microsoft.Maui.Controls.Border.Content,,,,,border.Content = contentGrid;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,217,8,M:Microsoft.Maui.Controls.Layout.Add(Microsoft.Maui.IView),,,,,contentGrid.Add(dayLabel);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,P:Microsoft.Maui.Controls.Label.LineHeight,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,T:Microsoft.Maui.TextAlignment,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,T:Microsoft.Maui.TextAlignment,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,F:Microsoft.Maui.TextAlignment.Center,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,T:Microsoft.Maui.TextAlignment,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,P:Microsoft.Maui.Controls.Label.VerticalTextAlignment,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,T:Microsoft.Maui.TextAlignment,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,T:Microsoft.Maui.TextAlignment,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,F:Microsoft.Maui.TextAlignment.Center,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,T:Microsoft.Maui.TextAlignment,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,P:Microsoft.Maui.Controls.Label.HorizontalTextAlignment,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,P:Microsoft.Maui.Controls.Label.FontSize,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,T:Microsoft.Maui.Controls.Label,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,210,8,M:Microsoft.Maui.Controls.Label.#ctor,,,,,"var dayLabel = new Label          {              FontSize = 14,              HorizontalTextAlignment = TextAlignment.Center,              VerticalTextAlignment = TextAlignment.Center,              LineHeight = 1.2          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,208,8,T:Microsoft.Maui.Controls.Grid,,,,,var contentGrid = new Grid();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,208,8,M:Microsoft.Maui.Controls.Grid.#ctor,,,,,var contentGrid = new Grid();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,T:Microsoft.Maui.Thickness,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,P:Microsoft.Maui.Controls.Border.Padding,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,P:Microsoft.Maui.Controls.VisualElement.HeightRequest,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,T:Microsoft.Maui.CornerRadius,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,T:Microsoft.Maui.CornerRadius,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,P:Microsoft.Maui.Controls.Shapes.RoundRectangle.CornerRadius,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,T:Microsoft.Maui.Controls.Shapes.RoundRectangle,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,M:Microsoft.Maui.Controls.Shapes.RoundRectangle.#ctor,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,T:Microsoft.Maui.Graphics.IShape,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,P:Microsoft.Maui.Controls.Border.StrokeShape,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SuleymaniyeCalendar\SuleymaniyeCalendar.csproj,File,SuleymaniyeCalendar\Views\MonthCalendarView.xaml.cs,201,8,T:Microsoft.Maui.Controls.Border,,,,,"var border = new Border          {              StrokeShape = new RoundRectangle { CornerRadius = _cornerRadius },              HeightRequest = 48,              Padding = 4          };"
